PLANTPRODCUST_ID,PRODUCT_ID,PLANT_LOCATION_ID,CUSTOMER
62233,1658532,14,
62234,1688575,22,
62240,1683282,14,
62242,1684643,15,
62243,1684645,22,
62244,1668099,14,
62253,1685285,24,
62254,1683523,21,
62255,1675748,16,
62256,1685251,24,
62257,1671768,12,
62259,1656353,14,
62261,1694780,27,
62262,1688571,14,
62264,1683795,22,
62265,1655754,14,
62266,1682709,14,
62267,1671416,14,
62268,1699670,14,
62269,1663337,14,
62270,1690634,14,
62271,1688600,14,
62273,1652883,24,
62274,1681977,15,
62277,1693525,12,
62278,1668787,12,
62282,1697252,12,
62283,1661318,16,
62284,1673716,12,
62288,1676566,14,
62294,1670832,12,
62295,1690004,14,
62299,1684722,17,
62301,1683293,21,
62302,1681687,23,
62304,1676853,14,
62306,1683354,21,
62307,1686754,22,
62308,0,12,
62310,1688621,14,
62314,1688105,15,
62317,1696260,18,
62318,1699579,14,
62319,1682648,14,
62320,1682651,13,
62321,1667163,16,
62323,1691773,24,
62324,1680712,14,
62326,1689784,21,
62327,1695862,14,
62331,1683293,16,
62335,1689783,21,
62336,1681812,12,
62337,1681377,24,
62339,1682648,13,
62341,1699184,14,
62343,1689639,27,
62345,1666761,16,
62346,1699696,14,
62347,1692115,14,
62348,1691969,28,
62350,1689785,13,
62351,1660563,14,
62352,1683361,22,
62353,1689460,23,
62355,1683808,16,
62356,1691768,24,
62357,1673059,16,
62360,1697071,14,
62363,1700362,14,
62365,1699995,14,
62367,1699417,14,
62368,1696254,18,
62369,1664257,14,
62370,1671461,14,
62373,1687642,15,
62374,1668421,14,
62375,1693888,24,
62377,1697085,14,
62379,1695660,12,
62381,1684644,15,
62382,1684569,27,
62385,1664250,14,
62387,1698044,15,
62389,1682835,22,
62390,1699418,14,
62392,1690321,27,
62393,1696654,15,
62394,1699241,14,
62397,1689547,21,
62402,1697086,16,
62405,1695862,20,
62406,1676592,14,
62407,1690100,13,
62409,1677251,27,
62413,1687689,14,
62417,1685287,24,
62418,1698913,14,
62420,1697523,12,
62421,1700309,12,
62422,1692113,21,
62424,1680706,15,
62429,1697143,12,
62430,1676003,12,
62432,1698988,14,
62433,1682869,22,
62436,1662551,14,
62439,1689781,21,
62441,1688571,13,
62442,1696822,16,
62444,1696747,14,
62446,1668786,12,
62447,1684768,13,
62448,1682853,22,
62450,1689641,24,
62454,1683356,21,
62461,1699571,14,
62464,1683773,21,
62465,1683356,16,
62467,1672664,14,
62469,1668554,14,
62471,1695138,14,
62473,1685291,24,
62475,1683426,14,
62476,1699772,15,
62478,1699325,14,
62479,1683294,14,
62481,1689786,14,
62483,1685253,24,
62485,1673103,14,
62486,1696575,27,
62488,1690489,12,
62490,1685265,24,
62492,1689783,14,
62493,1688610,22,
62496,1671997,14,
62497,1684740,15,
62499,1682805,22,
62502,1699694,14,
62503,1680246,23,
62504,1687632,27,
62506,1689162,27,
62507,1682869,13,
62508,1695932,12,
62509,1635497,14,
62510,1675998,12,
62511,1680699,15,
62512,1682799,14,
62515,1687671,12,
62516,1666443,14,
62517,1682760,14,
62519,1617826,23,
62522,1655373,14,
62526,1683409,21,
62532,1693104,14,
62533,1697230,14,
62534,1685012,12,
62535,1683525,13,
62537,1683700,14,
62541,1683783,15,
62542,1699793,14,
62545,1686215,15,
62550,1694564,12,
62551,1683760,21,
62553,1697067,14,
62554,1690619,21,
62555,1683294,17,
62557,1697086,14,
62558,1687734,27,
62559,1689544,22,
62561,1677617,12,
62564,1620552,14,
62565,1691810,24,
62566,1695953,27,
62567,1672347,19,
62568,1660885,14,
62569,1683392,13,
62570,1664067,14,
62573,1688294,21,
62577,1699625,14,
62578,1699564,14,
62579,1684730,15,
62580,1699433,14,
62581,1701317,12,
62582,1650400,23,
62583,1672034,14,
62585,1699333,14,
62586,1687195,12,
62587,0,25,
62591,1693535,12,
62593,1683203,14,
62596,1691774,24,
62597,1664347,16,
62598,1692961,14,
62599,1674114,16,
62600,1687629,27,
62601,1686756,22,
62603,1684271,12,
62604,1700089,24,
62605,1683769,22,
62606,1684728,17,
62607,1685283,24,
62611,1672344,16,
62613,1674378,12,
62614,1681956,16,
62618,1682763,13,
62622,1691701,21,
62624,1688885,12,
62627,1699947,15,
62628,1696954,14,
62629,1696748,14,
62630,1666958,23,
62632,1672712,14,
62636,1685979,28,
62637,1655985,23,
62638,1684866,14,
62639,1699556,14,
62641,1691544,21,
62642,1699952,15,
62643,1684768,22,
62644,1695348,15,
62646,1687631,27,
62649,1699424,14,
62651,1690144,12,
62652,1697072,14,
62654,1677347,27,
62656,1699378,14,
62662,1651298,14,
62663,1675601,16,
62664,1684717,21,
62665,1689460,24,
62666,1699844,14,
62670,1699283,14,
62672,1699615,27,
62678,1696073,14,
62679,1650905,14,
62684,1672670,14,
62685,1654766,14,
62686,1700137,14,
62687,1649007,14,
62688,1693530,12,
62689,1689549,13,
62695,1696638,27,
62696,1651350,14,
62697,1684754,15,
62700,1696820,16,
62701,1685247,24,
62706,1688290,22,
62707,1696774,16,
62708,1688881,12,
62710,1690152,12,
62712,1684709,14,
62714,1700570,14,
62715,1664069,14,
62717,1693625,14,
62718,1690100,14,
62719,1695911,14,
62721,1683527,13,
62722,1671834,14,
62726,1651933,14,
62727,1692113,14,
62729,1680716,15,
62731,1669096,12,
62733,1684862,14,
62734,1685300,24,
62735,1685266,24,
62737,1686756,14,
62738,1699949,14,
62739,1662991,14,
62740,1697522,12,
62742,1685286,24,
62745,1699172,14,
62746,1680684,15,
62748,1699954,14,
62749,1696018,24,
62750,1690006,17,
62753,1689785,21,
62757,1699953,14,
62761,1682868,14,
62766,1699799,14,
62767,1700141,14,
62768,1681880,18,
62769,1696107,28,
62770,1684659,16,
62771,1681775,16,
62772,1697429,12,
62774,1682679,14,
62782,1680682,13,
62784,1684717,17,
62785,1685516,15,
62786,1675615,14,
62787,1696149,14,
62788,1689780,22,
62790,1683415,14,
62791,1675655,14,
62792,1694388,24,
62793,1674118,14,
62795,1688629,21,
62796,1694558,12,
62797,1696214,14,
62798,1687661,14,
62799,1696799,27,
62801,1674086,14,
62802,1696204,24,
62803,1683432,21,
62804,1700569,14,
62806,1682712,22,
62807,1696022,24,
62809,1685249,24,
62810,1672085,14,
62811,1700298,14,
62812,1683200,14,
62813,1698815,26,
62814,1696261,18,
62815,1681890,19,
62816,1684730,22,
62817,1671247,23,
62819,1680674,21,
62821,1699345,14,
62824,1662990,16,
62826,1690614,14,
62828,1683361,21,
62829,1688589,22,
62830,1666507,14,
62831,1690628,14,
62833,1696456,14,
62835,1692952,14,
62836,1696258,19,
62838,1685171,25,
62839,1690092,14,
62841,1674380,24,
62843,1697087,16,
62844,1675746,14,
62845,1699135,14,
62846,1694913,12,
62847,1671082,12,
62850,1681885,19,
62851,1699166,14,
62854,1689549,22,
62858,1679954,12,
62860,1679687,14,
62863,1692277,21,
62864,1680915,14,
62866,1700106,27,
62868,1688078,15,
62871,1697113,16,
62872,1671426,14,
62874,1689031,14,
62875,1700118,14,
62876,1683556,14,
62877,1696210,14,
62878,1684646,22,
62879,1695687,14,
62880,1697083,16,
62881,1684703,14,
62884,1663341,14,
62886,1696200,24,
62888,1681888,19,
62889,1681699,23,
62891,1690013,12,
62898,1685828,12,
62902,1684649,13,
62903,1691775,24,
62904,1636295,14,
62907,1664346,16,
62910,1699771,15,
62911,1696075,14,
62912,1670498,25,
62914,1651302,14,
62917,1672651,14,
62919,1695346,15,
62920,1685302,24,
62921,1699249,14,
62923,1682347,14,
62924,1671942,14,
62933,1672104,14,
62934,1690627,14,
62935,1677317,27,
62938,1697628,12,
62939,1687425,12,
62941,1688288,22,
62942,1689781,13,
62943,1690628,21,
62949,1672228,27,
62950,1686756,15,
62952,1684728,21,
62955,1689551,22,
62958,1685303,24,
62963,1683760,15,
62964,1690487,12,
62967,1682862,14,
62968,1696572,27,
62970,1690617,14,
62971,1697114,16,
62972,1689637,27,
62974,1680738,14,
62975,1682853,14,
62978,1690144,24,
62979,1683197,14,
62980,1691792,24,
62981,1673860,12,
62982,1699520,29,
62986,1664346,14,
62988,0,21,
62989,1681878,19,
62990,1696261,16,
62991,1693230,14,
62992,1657474,14,
62994,1688571,21,
62995,1689498,16,
62999,1687643,15,
63000,1676563,14,
63001,1672006,14,
63002,1664255,14,
63003,1699665,14,
63005,1676564,14,
63009,1684752,13,
63011,1682730,14,
63012,1689644,15,
63013,1695934,12,
63015,1693531,12,
63016,1685332,23,
63018,1694386,24,
63022,1689011,14,
63023,1693065,12,
63024,1682802,22,
63028,1691762,24,
63030,1696300,14,
63031,1697443,14,
63033,1688294,22,
63034,1696756,14,
63039,1693618,14,
63044,1681378,12,
63045,1684724,22,
63048,1683357,16,
63049,1690616,14,
63052,1681885,18,
63053,1683359,21,
63054,1661317,16,
63055,1684771,13,
63057,1689780,14,
63058,1646392,24,
63059,1681883,18,
63061,1686505,12,
63063,1682682,14,
63067,1693747,14,
63068,1685262,24,
63069,1691781,24,
63071,1682862,13,
63072,1684659,13,
63073,0,15,
63074,1687191,21,
63075,1691546,22,
63076,1682709,22,
63077,1689550,22,
63078,1688629,22,
63079,1680684,21,
63080,1700305,12,
63082,1660897,14,
63083,1700558,14,
63085,1641237,14,
63086,1673245,14,
63088,1699773,15,
63089,1651299,14,
63090,1683802,16,
63093,1683387,23,
63096,1684334,15,
63100,1683739,14,
63102,1688292,13,
63103,1668097,14,
63104,1682715,14,
63106,1694555,12,
63107,1683407,14,
63108,1672676,14,
63109,1682814,14,
63111,1677488,27,
63113,1660152,14,
63114,1664426,28,
63115,1660585,13,
63118,1695345,15,
63119,1699584,14,
63122,1701546,12,
63124,1652611,14,
63125,1697115,16,
63126,1692277,16,
63131,1700980,14,
63133,1698654,12,
63134,1683634,14,
63137,1685107,15,
63138,1684332,14,
63145,1652630,14,
63151,1692956,14,
63153,1681883,16,
63154,1680245,23,
63155,1682646,14,
63156,1692949,14,
63160,1671988,14,
63161,1692724,27,
63163,1677271,27,
63164,1688292,14,
61201,1664069,14,Customer_14
61206,1699948,14,Customer_07
61211,1696210,14,Customer_28
61212,1660579,14,Customer_24
61213,1683392,14,Customer_46
61214,1654621,14,Customer_25
61215,1683426,14,Customer_46
61219,1684808,14,Customer_39
61220,1676565,14,Customer_24
61221,1692109,14,Customer_23
61222,1686657,23,Customer_30
61228,1677878,14,Customer_31
61229,1683388,14,Customer_39
61233,1671247,23,Customer_28
61236,1699329,14,Customer_27
61239,1660885,14,Customer_25
61241,1697086,14,Customer_28
61245,1696747,14,Customer_44
61246,1669702,14,Customer_15
61249,1696654,14,Customer_43
61250,1689547,14,Customer_13
61252,1689541,14,Customer_32
61259,1699369,14,Customer_27
61260,1688633,14,Customer_18
61261,1682802,14,Customer_38
61262,1657063,14,Customer_21
61263,1689546,14,Customer_09
61265,1654766,14,Customer_28
61270,1655818,14,Customer_25
61271,1699285,14,Customer_27
61273,1699793,14,Customer_42
61277,0,17,Customer_40
61278,1692113,14,Customer_32
61281,1683999,24,Customer_35
61282,1688629,14,Customer_29
61288,1682802,14,Customer_21
61289,1685211,14,Customer_21
61292,1690634,14,Customer_39
61293,1687491,14,Customer_13
61296,1660897,14,Customer_14
61299,1689551,14,Customer_18
61300,1699792,14,Customer_42
61304,1697084,14,Customer_21
61307,1677889,14,Customer_22
61309,1699515,14,Customer_27
61312,1657475,14,Customer_05
61318,1699418,14,Customer_27
61322,1691532,14,Customer_21
61323,1676566,14,Customer_15
61325,1699948,14,Customer_21
61326,1702652,27,Customer_16
61327,1689147,14,Customer_31
61328,1663347,14,Customer_21
61330,1655818,14,Customer_05
61331,1672713,14,Customer_28
61334,1668550,14,Customer_31
61335,1699283,14,Customer_22
61336,1662274,14,Customer_26
61340,1697874,14,Customer_09
61341,1667817,14,Customer_18
61342,1688290,14,Customer_09
61343,1698924,14,Customer_25
61344,1680915,14,Customer_29
61347,1677878,14,Customer_32
61354,1676851,14,Customer_21
61355,1686758,14,Customer_28
61357,1682751,14,Customer_14
61358,1668608,14,Customer_18
61359,1655982,14,Customer_32
61360,1699315,14,Customer_27
61361,1651377,14,Customer_14
61363,1699950,14,Customer_42
61369,1651302,14,Customer_13
61371,1622685,14,Customer_32
61376,1683199,14,Customer_28
61377,1671942,14,Customer_28
61378,1699841,14,Customer_27
61379,1696752,14,Customer_22
61380,1692998,14,Customer_29
61382,1675810,23,Customer_09
61383,1700366,14,Customer_46
61384,1689788,14,Customer_21
61385,1651302,14,Customer_26
61386,1683635,14,Customer_09
61388,1646393,24,Customer_15
61393,1699954,14,Customer_21
61397,1672006,14,Customer_21
61399,1699952,14,Customer_13
61411,1699950,14,Customer_32
61412,1689785,14,Customer_13
61414,1688575,14,Customer_33
61419,1688633,14,Customer_13
61420,1671426,14,Customer_11
61425,1650400,23,Customer_33
61433,1689601,14,Customer_26
61435,1679638,14,Customer_44
61436,1700143,14,Customer_36
61438,1649002,14,Customer_28
61439,1672661,14,Customer_21
61441,1668639,14,Customer_15
61442,1651298,14,Customer_05
61445,1688294,14,Customer_39
61446,1699576,14,Customer_42
61448,1650586,14,Customer_26
61452,1674853,14,Customer_13
61454,1687346,14,Customer_18
61456,1699553,14,Customer_29
61460,1636782,14,Customer_15
61461,1690617,14,Customer_09
61462,1699690,14,Customer_27
61466,1682651,14,Customer_28
61472,1682865,14,Customer_21
61475,1695817,14,Customer_13
61478,1623991,14,Customer_31
61483,1699836,14,Customer_27
61484,1688288,14,Customer_28
61489,1681700,23,Customer_12
61490,1669740,24,Customer_28
61495,1700140,14,Customer_36
61496,1699283,14,Customer_27
61497,1682802,14,Customer_29
61499,1683203,14,Customer_29
61505,1668555,14,Customer_05
61509,0,22,Customer_48
61511,1671807,14,Customer_22
61512,1696074,14,Customer_44
61514,1692109,14,Customer_28
61515,1682736,14,Customer_28
61516,1689146,14,Customer_44
61519,1700139,14,Customer_21
61520,1679638,14,Customer_28
61521,1672117,14,Customer_33
61522,1672722,14,Customer_32
61524,1699772,14,Customer_44
61528,1676592,14,Customer_36
61529,1650904,14,Customer_15
61530,1696476,23,Customer_12
61532,1699417,14,Customer_42
61533,1643056,14,Customer_31
61534,1671951,14,Customer_21
61537,1669409,14,Customer_21
61540,1700003,14,Customer_22
61543,1699954,14,Customer_32
61546,1693865,14,Customer_26
61549,1689601,14,Customer_18
61553,1677878,14,Customer_13
61556,1688575,14,Customer_39
61560,1687346,14,Customer_14
61563,1699675,14,Customer_27
61565,1622685,14,Customer_22
61571,1696758,14,Customer_15
61577,1617826,23,Customer_21
61578,1697086,14,Customer_21
61579,1650685,14,Customer_26
61581,1699946,14,Customer_15
61582,1699416,14,Customer_27
61584,1644200,14,Customer_22
61586,1615677,14,Customer_13
61588,1685952,23,Customer_33
61592,1699946,14,Customer_28
61596,1699576,14,Customer_27
61597,1699952,14,Customer_14
61598,1662552,14,Customer_13
61599,1697080,14,Customer_13
61600,0,13,Customer_42
61603,1660563,14,Customer_13
61604,1666958,23,Customer_33
61605,1684709,14,Customer_22
61606,1688290,14,Customer_39
61607,1699836,14,Customer_42
61608,1682826,14,Customer_21
61609,1672670,14,Customer_01
61610,1699946,14,Customer_14
61611,1652644,14,Customer_15
61613,1678652,14,Customer_32
61614,1685321,23,Customer_39
61615,1700139,14,Customer_28
61618,1690171,24,Customer_28
61622,1682594,23,Customer_28
61624,1676564,14,Customer_21
61626,1692949,14,Customer_24
61627,1691548,14,Customer_42
61631,1697087,14,Customer_13
61633,1682341,14,Customer_10
61634,1683419,14,Customer_09
61637,1652615,14,Customer_18
61638,1671416,14,Customer_26
61648,1688629,14,Customer_46
61650,1666957,23,Customer_28
61652,1675670,14,Customer_15
61656,1688292,14,Customer_39
61660,1615677,14,Customer_29
61661,1697085,14,Customer_23
61663,1689032,14,Customer_13
61665,1699948,14,Customer_14
61666,1687354,23,Customer_29
61668,1682793,14,Customer_33
61675,1689551,14,Customer_13
61680,1682959,23,Customer_17
61681,1696074,14,Customer_28
61682,1667817,14,Customer_21
61686,1683424,14,Customer_39
61687,1650905,14,Customer_21
61688,1674120,14,Customer_25
61689,1668127,14,Customer_13
61690,1682826,14,Customer_19
61691,1682835,14,Customer_13
61694,1689780,14,Customer_32
61695,1683191,14,Customer_44
61696,1689548,14,Customer_02
61697,1672085,14,Customer_21
61698,1695139,14,Customer_31
61704,1671836,14,Customer_29
61708,1666507,14,Customer_18
61709,1687644,14,Customer_32
61710,1699697,14,Customer_25
61714,1660583,14,Customer_13
61715,1699586,14,Customer_27
61720,1652885,24,Customer_28
61722,1668607,14,Customer_21
61723,1660578,14,Customer_29
61724,1693019,14,Customer_29
61726,1658528,14,Customer_15
61728,1672085,14,Customer_29
61730,1672661,14,Customer_24
61731,1699571,14,Customer_27
61733,1699948,14,Customer_28
61740,1662317,14,Customer_28
61743,1650905,14,Customer_15
61745,1692402,14,Customer_32
61746,1688587,14,Customer_39
61748,1689641,24,Customer_33
61751,1696488,14,Customer_21
61755,1621719,23,Customer_21
61756,1689460,23,Customer_33
61759,1675615,14,Customer_21
61763,1652644,14,Customer_22
61764,1682835,14,Customer_46
61767,1654622,14,Customer_14
61769,1699246,14,Customer_27
61770,1649007,14,Customer_21
61773,1676853,14,Customer_13
61775,1699561,14,Customer_29
61781,1646909,14,Customer_29
61784,1688600,14,Customer_13
61787,1656350,14,Customer_24
61788,1660579,14,Customer_25
61792,1677891,14,Customer_32
61795,1698913,14,Customer_27
61798,1670215,14,Customer_22
61799,1687661,14,Customer_13
61800,1688288,14,Customer_09
61801,1689548,14,Customer_28
61802,1623991,14,Customer_32
61803,0,13,Customer_30
61806,1687644,14,Customer_22
61807,1651299,14,Customer_13
61814,1692277,14,Customer_21
61815,1696757,14,Customer_01
61818,1683203,14,Customer_28
61822,1699951,14,Customer_15
61824,1698988,14,Customer_29
61825,1668607,14,Customer_15
61827,1651302,14,Customer_14
61829,1660897,14,Customer_21
61834,1677229,23,Customer_33
61836,1690628,14,Customer_46
61839,1662552,14,Customer_18
61841,1687644,14,Customer_21
61845,1660563,14,Customer_21
61847,1683432,14,Customer_29
61848,1700105,14,Customer_21
61850,1655982,14,Customer_14
61851,1679638,14,Customer_18
61853,1672676,14,Customer_24
61855,1656246,14,Customer_25
61856,1689551,14,Customer_34
61858,1675655,14,Customer_21
61859,1660885,14,Customer_13
61863,1681377,24,Customer_35
61864,1697083,14,Customer_21
61870,1693618,14,Customer_21
61872,1683403,14,Customer_09
61874,1696073,14,Customer_44
61876,1689547,14,Customer_42
61877,1699557,14,Customer_22
61878,1670215,14,Customer_21
61880,1660885,14,Customer_26
61883,1668557,14,Customer_05
61886,1700362,14,Customer_39
61887,1682805,14,Customer_46
61893,1699769,14,Customer_21
61894,1689545,14,Customer_39
61898,1661099,14,Customer_28
61899,1672722,14,Customer_21
61900,1699540,20,Customer_29
61909,1654621,14,Customer_15
61911,1668608,14,Customer_21
61912,1688589,14,Customer_09
61914,1672034,14,Customer_13
61917,1699946,14,Customer_07
61922,1675654,14,Customer_14
61923,1696757,14,Customer_13
61925,1660673,14,Customer_39
61926,1651299,14,Customer_44
61929,1656969,23,Customer_28
61931,1682763,14,Customer_13
61934,1676565,14,Customer_39
61935,1687644,14,Customer_28
61936,1699974,14,Customer_34
61940,1701405,14,Customer_39
61942,1692994,14,Customer_41
61943,1683405,14,Customer_46
61945,1690001,14,Customer_32
61946,1689547,14,Customer_09
61948,1689782,14,Customer_42
61950,1668094,14,Customer_29
61963,1663347,14,Customer_26
61964,1660673,14,Customer_15
61967,1672706,14,Customer_25
61968,1650905,14,Customer_39
61971,1657064,14,Customer_31
61973,1696074,14,Customer_15
61974,1666295,14,Customer_14
61975,1667927,14,Customer_36
61977,1677889,14,Customer_31
61978,1682832,14,Customer_13
61979,1689548,14,Customer_18
61990,1635536,14,Customer_22
61991,1683197,14,Customer_28
61996,1699419,14,Customer_27
61999,1653969,24,Customer_29
62000,1688589,14,Customer_25
62003,1686758,14,Customer_32
62007,1661119,23,Customer_09
62008,1682805,14,Customer_33
62009,1651126,14,Customer_21
62010,1682757,14,Customer_29
62011,1700128,14,Customer_36
62012,1675655,14,Customer_25
62013,1699976,14,Customer_28
62016,1656246,14,Customer_29
62021,1669702,14,Customer_31
62022,1691532,14,Customer_36
62023,1683700,14,Customer_32
62024,1656839,14,Customer_21
62025,1689547,14,Customer_21
62027,1699184,14,Customer_25
62028,1688285,14,Customer_39
62030,1696482,14,Customer_31
62031,1695345,14,Customer_32
62032,1662317,14,Customer_13
62038,1664061,14,Customer_13
62040,1689543,14,Customer_46
62042,1693626,14,Customer_21
62043,1656246,14,Customer_24
62047,1687661,14,Customer_22
62049,1688633,14,Customer_15
62050,1699135,14,Customer_27
62055,1682790,14,Customer_38
62056,1684862,14,Customer_28
62057,1671247,23,Customer_33
62058,1666396,14,Customer_15
62059,1688633,14,Customer_28
62063,1689550,14,Customer_18
62066,1682769,14,Customer_09
62069,1698930,14,Customer_22
62071,1690004,14,Customer_32
62072,1689546,14,Customer_33
62079,1650586,14,Customer_15
62081,1675654,14,Customer_18
62082,1699525,14,Customer_42
62083,1651299,14,Customer_14
62084,1696073,14,Customer_21
62085,1689546,14,Customer_21
62086,1697067,14,Customer_21
62090,1699567,14,Customer_27
62093,1673710,14,Customer_15
62094,1699700,14,Customer_42
62095,1682760,14,Customer_46
62096,1688824,14,Customer_26
62101,1693626,14,Customer_44
62102,1688589,14,Customer_39
62110,1695348,14,Customer_15
62112,1650880,14,Customer_21
62116,1682853,14,Customer_33
62117,1699951,14,Customer_28
62120,1667817,14,Customer_13
62123,1697072,14,Customer_21
62125,1689781,14,Customer_32
62126,1696756,14,Customer_32
62127,1651302,14,Customer_25
62128,1676566,14,Customer_24
62131,1692656,27,Customer_21
62132,1699417,14,Customer_29
62135,1689551,14,Customer_39
62139,1682748,14,Customer_14
62140,1691544,14,Customer_33
62143,1678494,14,Customer_28
62145,1697072,14,Customer_13
62148,1666959,23,Customer_28
62149,1669685,14,Customer_13
62150,1670215,14,Customer_31
62151,1658528,14,Customer_21
62153,1671461,14,Customer_28
62155,1680966,24,Customer_33
62156,1682682,14,Customer_10
62157,1699564,14,Customer_27
62158,1699418,14,Customer_42
62159,1696075,14,Customer_28
62160,1642993,14,Customer_32
62163,1697081,14,Customer_07
62164,1676942,14,Customer_44
62165,1651126,14,Customer_13
62166,1684560,14,Customer_32
62167,1672091,14,Customer_15
62168,1671939,14,Customer_21
62172,1699949,14,Customer_21
62173,1679638,14,Customer_15
62174,1690632,14,Customer_39
62176,1672706,14,Customer_14
62177,1700366,14,Customer_39
62178,1682908,14,Customer_21
62179,1690294,14,Customer_22
62181,1687346,14,Customer_05
62182,1655982,14,Customer_13
62183,1692402,14,Customer_13
62184,1663347,14,Customer_32
62185,1688587,14,Customer_33
62187,1660579,14,Customer_28
62188,1700035,27,Customer_16
62190,1669409,14,Customer_14
62193,1697306,14,Customer_21
62199,1699308,14,Customer_27
62200,1617826,23,Customer_28
62201,1693453,14,Customer_08
62202,1672664,14,Customer_24
62203,1700142,14,Customer_36
62204,1692113,14,Customer_21
62205,1681687,23,Customer_12
62207,1699799,14,Customer_24
62211,1675615,14,Customer_29
62216,1668555,14,Customer_21
62225,1689298,14,Customer_13
62226,1695348,14,Customer_21
62227,1651299,14,Customer_18
62231,1683203,14,Customer_22
62235,1668547,14,Customer_28
62236,1668545,14,Customer_01
62237,1692333,14,Customer_47
62238,1699670,14,Customer_29
62239,1696758,14,Customer_31
62241,1699691,14,Customer_27
62245,1651302,14,Customer_18
62246,1639636,14,Customer_22
62247,1699333,14,Customer_42
62248,1696074,14,Customer_21
62249,1692946,14,Customer_24
62250,1677889,14,Customer_28
62251,1699772,14,Customer_23
62252,1662551,14,Customer_14
62258,1688571,14,Customer_42
62260,1690627,14,Customer_28
62263,1672676,14,Customer_31
62272,1700142,14,Customer_28
62275,1699327,14,Customer_42
62276,1694720,14,Customer_01
62279,1700558,14,Customer_03
62280,0,13,Customer_39
62281,1657063,14,Customer_15
62285,1677692,14,Customer_32
62286,1660579,14,Customer_21
62287,1680562,14,Customer_29
62289,1689460,23,Customer_28
62290,1691700,19,Customer_05
62291,1672713,14,Customer_21
62292,1688629,14,Customer_18
62293,1672000,14,Customer_28
62296,1657475,14,Customer_31
62297,1678648,14,Customer_18
62298,1688288,14,Customer_46
62300,1651302,14,Customer_15
62303,1699553,14,Customer_24
62305,1662274,14,Customer_15
62309,1685329,23,Customer_30
62311,1660885,14,Customer_15
62312,1680503,24,Customer_33
62313,1699952,14,Customer_28
62315,1657064,14,Customer_13
62316,1675615,14,Customer_32
62322,1677884,14,Customer_15
62325,1687346,14,Customer_26
62328,1668547,14,Customer_29
62329,1697072,14,Customer_28
62330,1658528,14,Customer_29
62332,1699953,14,Customer_21
62333,1683203,14,Customer_32
62334,1682805,14,Customer_29
62338,1650715,23,Customer_39
62340,1689551,14,Customer_46
62342,1672085,14,Customer_13
62344,1678427,14,Customer_28
62349,1699239,14,Customer_27
62354,1699424,14,Customer_18
62358,1696149,14,Customer_21
62359,1688587,14,Customer_46
62361,1699337,27,Customer_16
62362,1690621,14,Customer_42
62364,1699425,14,Customer_25
62366,1682784,14,Customer_24
62371,1699575,14,Customer_27
62372,1655754,14,Customer_32
62376,1700097,14,Customer_32
62378,1656348,14,Customer_24
62380,1654251,14,Customer_21
62383,1675655,14,Customer_18
62384,1689547,14,Customer_18
62386,1682651,14,Customer_09
62388,1688633,14,Customer_29
62391,1689546,14,Customer_34
62395,1635536,14,Customer_32
62396,1672706,14,Customer_13
62398,1669685,14,Customer_32
62399,1682757,14,Customer_13
62400,1690617,14,Customer_39
62401,1683426,14,Customer_09
62403,1688629,14,Customer_13
62404,1689012,14,Customer_26
62408,1613321,14,Customer_14
62410,1655982,14,Customer_28
62411,0,17,Customer_12
62412,1671461,14,Customer_10
62414,1662317,14,Customer_21
62415,1689469,14,Customer_46
62416,1668547,14,Customer_21
62419,1686401,14,Customer_24
62423,0,21,Customer_42
62425,1690628,14,Customer_39
62426,1682805,14,Customer_21
62427,1699556,14,Customer_27
62428,1652604,14,Customer_32
62431,1694720,14,Customer_44
62434,1683424,14,Customer_46
62435,1699682,14,Customer_27
62437,1697444,14,Customer_32
62438,1697071,14,Customer_21
62440,1672720,14,Customer_32
62443,1697874,14,Customer_24
62445,1682805,14,Customer_13
62449,1680740,14,Customer_46
62451,1672706,14,Customer_28
62452,1652615,14,Customer_32
62453,1699797,14,Customer_39
62455,1664067,14,Customer_14
62456,1690617,14,Customer_33
62457,1688575,14,Customer_46
62458,1662552,14,Customer_15
62459,1663337,14,Customer_13
62460,1689549,14,Customer_39
62462,1672721,14,Customer_33
62463,1660673,14,Customer_26
62466,1685214,14,Customer_13
62468,1668545,14,Customer_46
62470,1643057,14,Customer_13
62472,1699417,14,Customer_27
62474,1684755,14,Customer_33
62477,1668362,14,Customer_04
62480,1700569,14,Customer_10
62482,1670203,14,Customer_31
62484,1689544,14,Customer_33
62487,1697085,14,Customer_44
62489,1689546,14,Customer_46
62491,1689548,14,Customer_42
62494,1681878,19,Customer_31
62495,1682805,14,Customer_38
62498,1686764,23,Customer_17
62500,1655818,14,Customer_15
62501,1675662,14,Customer_15
62505,1683387,23,Customer_12
62513,1682829,14,Customer_19
62514,1668545,14,Customer_21
62518,1669701,14,Customer_29
62520,1672707,14,Customer_32
62521,1672344,19,Customer_05
62523,1689548,14,Customer_39
62524,1677884,14,Customer_32
62525,1695348,14,Customer_32
62527,1689544,14,Customer_42
62528,1682745,14,Customer_29
62529,1675655,14,Customer_15
62530,1622685,14,Customer_31
62531,1613321,14,Customer_32
62536,1660578,14,Customer_21
62538,1655373,14,Customer_21
62539,1651299,14,Customer_15
62540,1699697,14,Customer_27
62543,1692948,14,Customer_24
62544,1666954,14,Customer_13
